city,latitude,longitude,date,NO2,SO2,CO,O3,AOD,temperature,humidity,wind_speed,rainfall,pressure,PM2.5,PM10
Chennai,13.0827,80.2707,2024-07-09,17.321,6.875,0.2643,14.451,0.2653,32.07,51.18,11.97,0.0,1006.19,12.82,26.29
Chennai,13.0827,80.2707,2024-07-10,25.23,9.534,0.2636,22.204,0.1374,37.4,53.58,13.57,0.0,1009.21,12.57,19.62
Chennai,13.0827,80.2707,2024-07-11,18.082,6.093,0.2389,8.38,0.3144,35.32,84.45,13.35,0.0,1013.87,10.13,20.64
Chennai,13.0827,80.2707,2024-07-12,23.307,7.373,0.05,25.672,0.1791,32.56,54.99,14.45,0.14,1012.33,12.68,26.17
Chennai,13.0827,80.2707,2024-07-13,15.773,5.429,0.2335,18.504,0.1175,35.62,72.57,10.93,0.0,1011.96,6.84,10.41
Chennai,13.0827,80.2707,2024-07-14,20.319,5.906,0.3228,13.518,0.1768,35.61,53.67,17.05,0.0,1012.39,7.56,12.72
Chennai,13.0827,80.2707,2024-07-15,19.473,6.964,0.3934,27.668,0.2608,32.4,74.08,19.73,1.57,1013.94,6.0,11.56
Chennai,13.0827,80.2707,2024-07-16,20.191,8.627,0.3337,10.544,0.3186,36.3,68.96,15.47,0.0,1008.13,12.07,20.78
Chennai,13.0827,80.2707,2024-07-17,30.414,9.777,0.3404,29.404,0.3507,32.8,67.78,14.04,0.0,1012.62,18.8,31.99
Chennai,13.0827,80.2707,2024-07-18,30.019,9.344,0.3542,5.807,0.2711,34.98,57.92,13.6,3.65,1015.33,15.82,23.84
Chennai,13.0827,80.2707,2024-07-19,16.499,7.203,0.2891,18.405,0.204,33.84,56.75,17.12,3.22,1012.26,5.26,9.64
Chennai,13.0827,80.2707,2024-07-20,18.114,4.223,0.1996,19.158,0.2666,32.18,68.05,18.14,0.0,1016.8,5.67,11.58
Chennai,13.0827,80.2707,2024-07-21,18.949,5.074,0.2216,27.225,0.1414,36.82,54.76,13.63,0.0,1010.55,9.24,15.44
Chennai,13.0827,80.2707,2024-07-22,22.799,7.524,0.3593,27.696,0.2871,37.22,70.72,12.37,0.0,1012.56,18.19,35.48
Chennai,13.0827,80.2707,2024-07-23,18.711,5.824,0.1688,11.123,0.2433,37.51,56.48,13.71,0.0,1016.1,10.59,18.4
Chennai,13.0827,80.2707,2024-07-24,16.886,3.211,0.269,22.686,0.1415,33.92,64.39,15.09,1.83,1011.56,5.92,11.09
Chennai,13.0827,80.2707,2024-07-25,22.151,7.338,0.1836,20.606,0.2997,30.87,53.72,17.82,0.0,1011.81,7.18,11.22
Chennai,13.0827,80.2707,2024-07-26,25.41,8.383,0.2172,27.49,0.3515,33.08,60.56,11.42,0.0,1012.54,19.84,41.16
Chennai,13.0827,80.2707,2024-07-27,23.263,9.333,0.2596,21.971,0.2679,34.18,57.79,14.9,1.14,1013.48,13.64,26.38
Chennai,13.0827,80.2707,2024-07-28,21.817,10.263,0.415,24.391,0.181,34.49,65.14,13.45,0.13,1008.39,12.72,22.57
Chennai,13.0827,80.2707,2024-07-29,32.121,6.449,0.3578,24.339,0.3054,33.75,66.38,16.37,0.0,1007.29,13.16,25.57
Chennai,13.0827,80.2707,2024-07-30,20.433,7.725,0.2684,23.562,0.3772,31.56,49.24,15.89,0.0,1013.16,10.59,18.77
Chennai,13.0827,80.2707,2024-07-31,21.673,4.988,0.3782,26.402,0.1651,32.12,67.01,14.13,0.0,1010.86,8.36,15.06
Chennai,13.0827,80.2707,2024-08-01,18.931,6.175,0.4285,11.941,0.3074,32.76,57.75,17.04,0.0,1012.02,8.73,16.69
Chennai,13.0827,80.2707,2024-08-02,18.637,4.82,0.2387,35.716,0.3253,30.05,49.26,16.23,0.0,1012.64,9.08,18.59
Chennai,13.0827,80.2707,2024-08-03,23.807,7.271,0.1358,17.848,0.1899,33.83,83.57,15.9,0.0,1010.06,9.72,19.46
Chennai,13.0827,80.2707,2024-08-04,26.923,11.916,0.2373,23.468,0.1977,34.74,52.2,13.89,0.0,1010.11,15.44,29.81
Chennai,13.0827,80.2707,2024-08-05,31.811,6.781,0.356,15.021,0.2368,33.58,47.19,11.35,0.99,1012.8,17.96,29.46
Chennai,13.0827,80.2707,2024-08-06,37.246,4.607,0.1885,34.492,0.3165,31.11,63.54,8.25,0.0,1011.01,28.6,53.73
Chennai,13.0827,80.2707,2024-08-07,20.413,4.786,0.2985,12.409,0.1993,30.75,64.33,16.94,1.42,1010.3,6.43,11.26
Chennai,13.0827,80.2707,2024-08-08,18.961,11.32,0.395,12.851,0.3133,36.31,60.04,15.65,0.0,1012.02,12.08,20.54
Chennai,13.0827,80.2707,2024-08-09,29.26,7.789,0.2893,18.416,0.3195,32.69,53.26,14.0,0.0,1013.82,15.49,32.23
Chennai,13.0827,80.2707,2024-08-10,20.724,7.151,0.2759,18.139,0.3606,30.42,53.2,11.5,0.92,1006.59,17.27,30.71
Chennai,13.0827,80.2707,2024-08-11,32.698,9.647,0.2581,20.26,0.2866,34.56,63.93,12.75,0.0,1011.25,21.14,39.11
Chennai,13.0827,80.2707,2024-08-12,29.48,8.246,0.4752,23.815,0.2169,36.53,64.03,13.42,0.0,1009.56,16.73,32.62
Chennai,13.0827,80.2707,2024-08-13,25.477,11.123,0.4221,21.133,0.3349,30.4,61.5,18.99,0.45,1010.35,9.18,15.5
Chennai,13.0827,80.2707,2024-08-14,18.173,8.362,0.2868,10.241,0.2405,33.49,54.36,17.3,0.0,1009.74,7.7,15.24
Chennai,13.0827,80.2707,2024-08-15,20.041,8.585,0.3613,12.188,0.3788,30.84,53.19,11.81,0.0,1013.1,20.1,33.33
Chennai,13.0827,80.2707,2024-08-16,29.617,10.114,0.4407,15.534,0.4109,31.68,57.41,13.45,0.0,1012.47,22.35,34.05
Chennai,13.0827,80.2707,2024-08-17,25.179,7.613,0.2632,14.212,0.2649,31.02,58.83,17.12,0.0,1008.57,8.75,17.64
Chennai,13.0827,80.2707,2024-08-18,21.08,9.943,0.2827,8.527,0.3083,29.73,63.24,17.49,3.63,1012.89,8.95,16.75
Chennai,13.0827,80.2707,2024-08-19,36.1,10.138,0.5202,25.288,0.3352,31.81,70.1,12.04,1.82,1015.6,27.26,56.06
Chennai,13.0827,80.2707,2024-08-20,26.212,4.645,0.3397,25.561,0.3005,34.36,70.25,13.85,0.0,1009.04,14.17,27.02
Chennai,13.0827,80.2707,2024-08-21,24.959,8.264,0.2524,27.931,0.3696,29.3,64.3,14.96,0.0,1007.93,16.19,26.03
Chennai,13.0827,80.2707,2024-08-22,31.819,9.224,0.3602,21.558,0.348,34.64,61.25,11.43,0.0,1020.19,21.91,34.89
Chennai,13.0827,80.2707,2024-08-23,21.745,6.51,0.3233,7.265,0.2818,30.46,55.95,16.14,0.0,1011.78,8.82,16.72
Chennai,13.0827,80.2707,2024-08-24,24.035,7.915,0.3794,14.854,0.3626,33.14,57.64,16.72,0.82,1010.64,12.63,19.45
Chennai,13.0827,80.2707,2024-08-25,20.443,7.362,0.2163,16.144,0.2503,31.72,55.0,13.51,3.2,1012.44,12.15,20.61
Chennai,13.0827,80.2707,2024-08-26,18.46,6.307,0.2645,24.34,0.1742,31.36,59.49,15.8,0.17,1009.86,7.99,14.3
Chennai,13.0827,80.2707,2024-08-27,17.133,7.768,0.3992,22.02,0.5003,33.13,48.7,13.28,1.23,1005.67,18.64,31.39
Coimbatore,11.0168,76.9558,2024-01-01,20.209,10.583,0.5349,30.257,0.3788,24.96,71.45,10.52,0.0,1011.41,34.42,70.0
Coimbatore,11.0168,76.9558,2024-01-02,28.062,12.587,0.4177,7.336,0.2501,24.94,73.46,6.77,0.0,1014.16,45.4,80.46
Coimbatore,11.0168,76.9558,2024-01-03,34.786,11.105,0.3698,24.836,0.5483,22.92,70.63,2.21,0.0,1013.59,86.15,136.52
Coimbatore,11.0168,76.9558,2024-01-04,31.035,8.002,0.369,26.324,0.3084,26.96,63.99,7.61,0.94,1012.34,41.83,82.77
Coimbatore,11.0168,76.9558,2024-01-05,31.207,12.48,0.4658,23.132,0.3923,23.25,71.14,8.46,0.61,1010.08,51.6,77.42
Coimbatore,11.0168,76.9558,2024-01-06,38.526,14.511,0.5692,28.632,0.3239,24.23,63.77,9.5,0.69,1010.92,59.14,96.07
Coimbatore,11.0168,76.9558,2024-01-07,35.621,7.075,0.3367,25.73,0.443,19.15,62.03,6.11,0.0,1015.17,68.37,109.55
Coimbatore,11.0168,76.9558,2024-01-08,25.137,13.073,0.5211,32.084,0.6824,20.82,80.0,6.7,1.19,1011.86,73.34,120.46
Coimbatore,11.0168,76.9558,2024-01-09,31.846,9.985,0.4652,36.899,0.3731,29.61,61.45,8.23,2.26,1009.66,53.1,97.67
Coimbatore,11.0168,76.9558,2024-01-10,37.93,11.282,0.5867,23.677,0.4392,25.56,66.03,7.64,0.0,1011.76,65.84,109.25
Coimbatore,11.0168,76.9558,2024-01-11,47.983,15.547,0.5464,27.551,0.5513,28.25,78.49,5.9,0.0,1010.31,112.98,187.16
Coimbatore,11.0168,76.9558,2024-01-12,37.05,14.126,0.5382,34.085,0.3543,26.28,42.95,6.94,0.0,1006.11,76.15,148.55
Coimbatore,11.0168,76.9558,2024-01-13,45.447,9.969,0.6714,36.002,0.4016,28.92,58.2,5.35,0.84,1009.17,81.87,143.93
Coimbatore,11.0168,76.9558,2024-01-14,45.21,11.523,0.3576,34.095,0.2909,23.08,65.31,7.71,0.0,1007.97,67.63,115.4
Coimbatore,11.0168,76.9558,2024-01-15,45.959,16.709,0.6183,29.981,0.5038,27.28,71.44,7.85,0.0,1008.26,90.97,142.94
Coimbatore,11.0168,76.9558,2024-01-16,32.611,12.404,0.6744,18.356,0.4455,25.97,71.16,6.33,2.36,1010.56,65.55,116.33
Coimbatore,11.0168,76.9558,2024-01-17,30.675,13.132,0.3971,37.333,0.3882,25.92,78.33,4.19,0.0,1006.81,77.57,131.62
Coimbatore,11.0168,76.9558,2024-01-18,17.388,8.531,0.4416,29.192,0.2979,25.14,77.12,2.74,0.0,1009.83,41.54,65.27
Coimbatore,11.0168,76.9558,2024-01-19,38.522,10.549,0.51,13.88,0.3586,27.32,60.19,7.56,0.0,1012.34,64.55,99.48
Coimbatore,11.0168,76.9558,2024-01-20,30.4,11.1,0.4495,22.095,0.3646,28.0,51.81,10.31,0.0,1009.99,42.56,79.47
Coimbatore,11.0168,76.9558,2024-01-21,26.6,8.978,0.3615,32.505,0.281,24.85,70.01,4.41,3.51,1009.81,41.63,63.49
Coimbatore,11.0168,76.9558,2024-01-22,29.027,9.951,0.4936,24.47,0.2447,27.14,66.49,10.85,0.0,1015.29,33.64,65.65
Coimbatore,11.0168,76.9558,2024-01-23,45.965,18.043,0.5633,33.086,0.5142,26.66,78.74,6.85,0.0,1014.49,110.61,226.64
Coimbatore,11.0168,76.9558,2024-01-24,35.551,17.263,0.3035,35.094,0.2935,25.75,68.17,11.2,0.0,1008.92,55.17,104.97
Coimbatore,11.0168,76.9558,2024-01-25,38.251,13.293,0.5428,42.043,0.5477,27.45,59.8,5.65,0.0,1007.91,97.34,170.38
Coimbatore,11.0168,76.9558,2024-01-26,32.26,13.718,0.4378,22.534,0.3644,23.53,71.93,6.51,0.0,1009.48,62.58,128.65
Coimbatore,11.0168,76.9558,2024-01-27,32.237,10.629,0.4196,24.47,0.3613,25.94,69.58,5.76,1.78,1014.01,56.01,97.38
Coimbatore,11.0168,76.9558,2024-01-28,37.609,13.235,0.4133,31.496,0.3775,28.54,52.46,7.21,0.0,1009.19,67.62,134.12
Coimbatore,11.0168,76.9558,2024-01-29,28.927,10.097,0.385,30.703,0.3368,19.19,66.64,4.87,0.0,1006.11,55.96,89.36
Coimbatore,11.0168,76.9558,2024-01-30,42.55,11.629,0.6126,29.85,0.3999,23.6,55.77,6.5,0.99,1011.47,82.72,158.69
Coimbatore,11.0168,76.9558,2024-01-31,31.255,13.05,0.4946,28.303,0.4632,25.35,58.51,9.38,0.0,1007.56,61.48,117.06
Coimbatore,11.0168,76.9558,2024-02-01,39.113,11.63,0.4154,35.246,0.2985,25.61,68.44,9.0,0.0,1014.35,53.5,108.05
Coimbatore,11.0168,76.9558,2024-02-02,25.0,8.283,0.6101,16.896,0.3257,29.45,71.91,9.82,0.0,1012.63,39.4,77.52
Coimbatore,11.0168,76.9558,2024-02-03,33.823,13.341,0.494,27.834,0.4902,28.88,83.89,11.57,0.0,1013.75,56.69,99.64
Coimbatore,11.0168,76.9558,2024-02-04,34.491,14.016,0.4503,35.76,0.3316,24.65,76.2,10.2,2.65,1011.98,53.15,90.61
Coimbatore,11.0168,76.9558,2024-02-05,37.889,11.279,0.3562,24.139,0.5731,23.5,72.18,10.05,0.0,1007.24,68.69,105.12
Coimbatore,11.0168,76.9558,2024-02-06,40.351,11.404,0.7324,18.898,0.474,26.31,76.98,8.65,1.49,1008.8,64.38,123.52
Coimbatore,11.0168,76.9558,2024-02-07,35.963,13.657,0.5868,28.177,0.4121,28.42,61.85,10.59,2.61,1016.2,50.86,86.17
Coimbatore,11.0168,76.9558,2024-02-08,47.914,10.081,0.4914,32.275,0.4681,26.29,64.1,9.78,0.0,1013.16,70.31,135.5
Coimbatore,11.0168,76.9558,2024-02-09,26.013,9.39,0.3887,27.145,0.4907,27.12,64.49,11.13,0.0,1006.23,38.07,62.59
Coimbatore,11.0168,76.9558,2024-02-10,30.37,10.614,0.4883,33.729,0.3798,25.51,79.47,5.56,0.0,1006.1,60.25,115.04
Coimbatore,11.0168,76.9558,2024-02-11,29.381,8.32,0.4603,35.195,0.3938,29.54,78.04,7.62,0.0,1014.25,47.98,89.8
Coimbatore,11.0168,76.9558,2024-02-12,24.283,12.373,0.4814,25.25,0.3481,33.39,66.48,5.5,0.22,1011.26,53.56,99.16
Coimbatore,11.0168,76.9558,2024-02-13,28.988,10.737,0.4221,23.191,0.2793,24.32,78.42,9.93,0.0,1006.36,34.85,54.325481171548105
Coimbatore,11.0168,76.9558,2024-02-14,44.19,16.38,0.4429,24.179,0.4442,28.35,86.24,9.43,0.76,1010.27,79.26,121.6
Coimbatore,11.0168,76.9558,2024-02-15,42.817,14.609,0.4196,40.462,0.3735,21.5,62.57,8.23,0.0,1008.06,73.03,126.09
Coimbatore,11.0168,76.9558,2024-02-16,30.919,8.221,0.4684,15.76,0.3264,24.87,70.2,7.17,0.0,1013.88,50.4,95.55
Coimbatore,11.0168,76.9558,2024-02-17,37.296,13.907,0.6404,53.491,0.4248,22.75,84.16,5.64,0.0,1009.92,91.49,146.16
Coimbatore,11.0168,76.9558,2024-02-18,33.53,9.902,0.3779,30.999,0.3575,22.67,79.71,8.2,1.67,1015.17,45.75,93.56
Coimbatore,11.0168,76.9558,2024-02-19,24.165,8.654,0.379,32.702,0.2284,28.6,84.38,13.44,0.0,1009.79,21.59,42.53
Coimbatore,11.0168,76.9558,2024-02-20,34.014,11.939,0.276,33.357,0.3957,26.84,88.96,6.1,0.0,1009.79,66.33,125.12
Coimbatore,11.0168,76.9558,2024-02-21,30.729,11.623,0.4553,19.375,0.3171,25.93,72.08,8.87,0.0,1012.25,45.59,78.05
Coimbatore,11.0168,76.9558,2024-02-22,41.69,11.974,0.5746,32.248,0.4841,28.8,72.02,13.51,1.97,1013.67,44.72,82.41
Coimbatore,11.0168,76.9558,2024-02-23,42.301,8.893,0.5593,29.137,0.4567,24.51,71.23,6.56,0.0,1009.36,81.09,124.13
Coimbatore,11.0168,76.9558,2024-02-24,21.568,6.12,0.4548,28.251,0.4,25.79,73.09,8.19,0.0,1008.8,43.08,87.31
Coimbatore,11.0168,76.9558,2024-02-25,35.791,15.819,0.5468,27.25,0.458,23.57,74.07,8.69,0.96,1011.39,65.29,119.67
Coimbatore,11.0168,76.9558,2024-02-26,45.618,11.384,0.2911,29.977,0.4174,25.19,69.09,11.75,0.0,1012.99,59.18,102.73
Coimbatore,11.0168,76.9558,2024-02-27,30.712,11.109,0.4032,30.33,0.4856,29.81,72.93,7.49,0.0,1009.93,57.32,112.88
Coimbatore,11.0168,76.9558,2024-02-28,33.362,9.584,0.3531,30.603,0.3665,29.08,69.14,11.02,0.0,1008.37,43.49,80.32
Coimbatore,11.0168,76.9558,2024-02-29,37.029,9.375,0.5191,38.065,0.2234,29.15,53.55,5.58,0.35,1015.89,57.49,118.97
Coimbatore,11.0168,76.9558,2024-03-01,31.271,6.067,0.4845,41.161,0.2852,25.0,75.7,14.45,0.0,1006.93,31.28,50.86
Coimbatore,11.0168,76.9558,2024-03-02,33.731,8.225,0.5619,36.842,0.5603,29.65,80.3,7.4,0.61,1018.32,69.79,122.23
Coimbatore,11.0168,76.9558,2024-03-03,24.975276150627618,8.081682008368201,0.4709,33.689,0.3878,27.79,63.37,8.66,0.0,1008.73,60.57,105.66
Coimbatore,11.0168,76.9558,2024-03-04,36.368,12.056,0.6009,33.279,0.4747,27.39,84.34,8.91,0.0,1011.58,64.83,104.27
Coimbatore,11.0168,76.9558,2024-03-05,26.148,7.819,0.3295,37.131,0.4089,32.99,64.14,8.32,0.67,1007.12,40.05,69.7
Coimbatore,11.0168,76.9558,2024-03-06,44.133,11.678,0.6146,46.324,0.4787,29.45,75.59,9.8,0.53,1009.91,68.04,138.69
Coimbatore,11.0168,76.9558,2024-03-07,25.592,12.921,0.4037,29.911,0.273,26.37,82.73,4.83,0.0,1009.75,47.46,89.57
Coimbatore,11.0168,76.9558,2024-03-08,33.123,11.336,0.4941,22.1,0.3298,31.37,81.3,4.8,0.0,1012.05,59.08,99.68
Coimbatore,11.0168,76.9558,2024-03-09,33.157,10.423,0.6207,23.625,0.3821,29.93,69.14,7.68,0.0,1013.23,65.19,132.86
Coimbatore,11.0168,76.9558,2024-03-10,32.107,9.469,0.4598,24.48,0.3275,26.03,74.0,6.27,0.0,1007.66,50.43,102.14
Coimbatore,11.0168,76.9558,2024-03-11,32.089,11.916,0.5305,34.097,0.3226,28.94,77.25,8.35,0.0,1004.74,53.23,96.15
Coimbatore,11.0168,76.9558,2024-03-12,26.52,10.316,0.444,34.116,0.2518,30.46,79.12,8.02,0.0,1012.02,38.9,61.42
Coimbatore,11.0168,76.9558,2024-03-13,39.984,8.658,0.5649,31.585,0.3987,28.88,73.25,11.39,0.0,1010.75,49.71,79.59
Coimbatore,11.0168,76.9558,2024-03-14,38.037,11.395,0.3751,44.342,0.3746,31.95,73.3,9.78,3.65,1013.52,44.95,85.52
Coimbatore,11.0168,76.9558,2024-03-15,33.531,9.381,0.4255,23.984,0.2487,29.01,76.06,5.02,5.7,1013.38,38.98,65.44
Coimbatore,11.0168,76.9558,2024-03-16,35.216,10.037,0.4073,18.633,0.2372,29.6,57.55,11.05,0.0,1010.53,34.86,62.92
Coimbatore,11.0168,76.9558,2024-03-17,29.495,11.553,0.5535,18.265,0.2138,27.41,79.32,9.8,0.0,1014.21,36.27,64.38
Coimbatore,11.0168,76.9558,2024-03-18,29.121,6.328,0.4844,36.683,0.3679,27.88,73.43,7.67,0.0,1006.96,48.08,98.51
Coimbatore,11.0168,76.9558,2024-03-19,35.743,10.604,0.4257,29.377,0.4149,29.18,66.41,5.55,0.0,1006.53,64.52,124.61
Coimbatore,11.0168,76.9558,2024-03-20,27.635,8.427,0.5046,39.416,0.2928,32.01,75.0,8.14,0.0,1015.51,39.2,70.17
Coimbatore,11.0168,76.9558,2024-03-21,22.646,10.519,0.3879,20.568,0.3101,27.92,83.05,6.06,0.14,1008.63,44.63,71.96
Coimbatore,11.0168,76.9558,2024-03-22,25.461,4.669,0.2531,12.636,0.2596,28.92,72.23,6.15,3.06,1007.48,26.35,41.47
Coimbatore,11.0168,76.9558,2024-03-23,28.067,9.391,0.3395,21.14,0.3037,28.86,76.64,12.72,0.0,1011.21,26.53,54.26
Coimbatore,11.0168,76.9558,2024-03-24,23.294,7.196,0.2756,31.481,0.1626,30.65,67.95,7.56,0.0,1008.31,28.07,55.52
Coimbatore,11.0168,76.9558,2024-03-25,39.457,10.706,0.348,29.754,0.3053,28.24,74.17,8.55,0.39,1012.24,52.18,90.55
Coimbatore,11.0168,76.9558,2024-03-26,29.26,8.867,0.4056,23.305,0.3914,26.63,68.86564853556484,11.89,0.82,1012.44,31.91,53.87
Coimbatore,11.0168,76.9558,2024-03-27,29.811,8.278,0.2683,21.494,0.3412,28.94,72.26,7.02,0.0,1007.93,36.99,68.82
Coimbatore,11.0168,76.9558,2024-03-28,31.844,7.348,0.3967,32.592,0.2783,28.89,81.38,6.25,1.88,1014.44,36.5,60.03
Coimbatore,11.0168,76.9558,2024-03-29,25.532,7.63,0.3123,25.985,0.2822,28.85,69.16,9.87,0.0,1015.96,29.03,53.2
Coimbatore,11.0168,76.9558,2024-03-30,24.641,5.846,0.2373,20.049,0.3381,32.22,76.94,5.29,0.0,1010.41,34.43,70.64
Coimbatore,11.0168,76.9558,2024-03-31,18.832,7.036,0.3456,11.933,0.2409,30.27,81.79,10.9,0.0,1012.75,18.51,32.59
Coimbatore,11.0168,76.9558,2024-04-01,31.91,11.34,0.4341,29.61,0.3293,28.59,73.96,13.39,0.0,1008.17,29.02,56.57
Coimbatore,11.0168,76.9558,2024-04-02,24.68,11.865,0.3913,23.191,0.3855,32.58,68.24,5.52,0.0,1010.72,56.19,108.39
Coimbatore,11.0168,76.9558,2024-04-03,30.59,10.8,0.3856,39.217,0.3278,29.25,62.1,8.66,0.08,1009.99,40.52,84.54
Coimbatore,11.0168,76.9558,2024-04-04,24.075,10.171,0.5337,34.175,0.2871,33.99,80.26,4.72,0.0,1013.59,46.89,72.26
Coimbatore,11.0168,76.9558,2024-04-05,28.153,6.305,0.5723,39.78,0.343,32.39,72.02,9.66,0.0,1010.57,37.78,60.8
Coimbatore,11.0168,76.9558,2024-04-06,22.614,8.119,0.4574,18.378,0.2965,31.9,59.95,10.5,0.0,1013.64,24.29,50.32
Coimbatore,11.0168,76.9558,2024-04-07,29.535,5.655,0.4172,27.349,0.2696,36.61,84.97,6.65,0.0,1012.04,38.61,72.21
Coimbatore,11.0168,76.9558,2024-04-08,28.273,6.274,0.4177,35.523,0.4162,29.84,94.95,4.44,0.0,1012.07,48.39,78.33
Coimbatore,11.0168,76.9558,2024-04-09,27.906,7.932,0.2955,22.439,0.4127,31.64,61.29,11.01,0.0,1010.42,31.2,56.2
Coimbatore,11.0168,76.9558,2024-04-10,26.02,9.828,0.383,36.636,0.3278,30.67,72.72,9.43,7.18,1016.11,33.21,60.13
Coimbatore,11.0168,76.9558,2024-04-11,24.983,2.68,0.273,21.376,0.2891,30.72,63.61,7.29,0.11,1011.6,25.19,50.39
Coimbatore,11.0168,76.9558,2024-04-12,29.333,8.586,0.2833,32.109,0.298,34.95,89.58,6.72,0.91,1007.63,43.94,68.53
Coimbatore,11.0168,76.9558,2024-04-13,36.489,12.202,0.3089,25.735,0.1183,28.78,82.45,11.16,1.33,1010.34,34.67,70.99
Coimbatore,11.0168,76.9558,2024-04-14,41.636,7.692,0.3021,32.954,0.4182,28.52,75.04,13.35,2.3,1006.1,33.86,69.73
Coimbatore,11.0168,76.9558,2024-04-15,23.978,9.95,0.3545,30.078,0.2439,32.81,76.96,7.61,0.0,1011.96,28.7,46.52
Coimbatore,11.0168,76.9558,2024-04-16,28.245,6.12,0.4604,32.658,0.2489,27.16,73.52,8.93,0.0,1011.34,30.4,54.14
Coimbatore,11.0168,76.9558,2024-04-17,23.306,9.132,0.2934,36.775,0.1498,34.35,72.84,12.26,0.0,1011.24,19.32,38.59
Coimbatore,11.0168,76.9558,2024-04-18,28.578,6.975,0.3292,31.175,0.1883,32.63,69.87,9.84,0.0,1011.22,23.01,38.43
Coimbatore,11.0168,76.9558,2024-04-19,34.966,9.396,0.44,31.069,0.4443,30.7,76.39,13.1,0.0,1008.67,36.34,67.76
Coimbatore,11.0168,76.9558,2024-04-20,28.258,9.175,0.246,30.811,0.2544,29.75,73.39,12.69,1.82,1011.62,27.27,51.78
Coimbatore,11.0168,76.9558,2024-04-21,26.406,10.089,0.1747,32.27,0.3499,31.72,74.09,10.52,0.0,1002.86,37.09,71.59
Coimbatore,11.0168,76.9558,2024-04-22,31.368,9.05,0.5118,16.661,0.2855,29.48,74.09,4.93,0.0,1014.96,48.99,79.48
Coimbatore,11.0168,76.9558,2024-04-23,32.179,4.4,0.369,36.324,0.2808,29.08,69.48,9.51,0.0,1008.84,30.14,53.75
Coimbatore,11.0168,76.9558,2024-04-24,20.825,8.242,0.3103,19.054,0.2546,31.28,82.05,8.12,0.08,1013.95,25.25,38.21
Coimbatore,11.0168,76.9558,2024-04-25,24.989,11.883,0.2721,24.507,0.2567,32.58,76.28,13.83,0.0,1003.72,20.17,34.96
Coimbatore,11.0168,76.9558,2024-04-26,18.934,2.087,0.4408,33.907,0.2249,29.19,66.35,10.96,0.34,1009.12,18.78,33.12
Coimbatore,11.0168,76.9558,2024-04-27,19.706,5.288,0.2553,21.907,0.2414,33.83,75.21,9.96,1.2,1011.07,16.03,30.7
Coimbatore,11.0168,76.9558,2024-04-28,15.823,3.092,0.4229,29.575,0.3679,28.34,78.12,15.5,0.0,1012.26,13.93,29.17
Coimbatore,11.0168,76.9558,2024-04-29,25.054,5.266,0.3065,15.517,0.152,35.43,71.1,14.53,0.0,1010.77,11.62,19.81
Coimbatore,11.0168,76.9558,2024-04-30,25.494,7.166,0.1968,27.399,0.392,33.13,73.34,13.65,1.68,1011.63,19.4,39.2
Coimbatore,11.0168,76.9558,2024-05-01,32.166,7.292,0.3755,17.856,0.2431,31.01,78.09,9.16,0.0,1007.26,35.07,72.94
Coimbatore,11.0168,76.9558,2024-05-02,15.977,8.869,0.2727,26.405,0.156,28.09,63.86,10.86,0.0,1005.02,13.24,21.38
Coimbatore,11.0168,76.9558,2024-05-03,10.828,6.812,0.2798,27.916,0.1559,33.98,85.78,11.83,1.81,1009.17,9.94,19.31
Coimbatore,11.0168,76.9558,2024-05-04,22.477,4.774,0.3289,37.921,0.1639,29.5,74.46,8.79,1.06,1008.62,20.71,39.82
Coimbatore,11.0168,76.9558,2024-05-05,15.792,7.445,0.2968,20.155,0.1833,36.03,73.62,11.58,0.0,1011.32,14.65,28.02
Coimbatore,11.0168,76.9558,2024-05-06,21.137,3.743,0.2374,33.126,0.2964,34.6,68.55,10.23,0.0,1005.64,19.66,37.67
Coimbatore,11.0168,76.9558,2024-05-07,34.931,9.232,0.5029,30.848,0.1499,34.46,58.73,11.89,0.0,1013.87,26.22,47.5
Coimbatore,11.0168,76.9558,2024-05-08,17.061,5.588,0.1611,16.487,0.1494,29.62,72.2,10.03,0.0,1011.95,12.0,23.82
Coimbatore,11.0168,76.9558,2024-05-09,22.838,8.844,0.3347,37.702,0.306,36.72,53.02,11.86,1.14,1010.03,19.94,33.42
Coimbatore,11.0168,76.9558,2024-05-10,20.098,7.972,0.3181,12.4,0.3427,33.21,66.64,12.08,0.0,1011.53,17.86,27.59
Coimbatore,11.0168,76.9558,2024-05-11,18.809,5.346,0.1833,27.234,0.2696,33.82,79.31,12.58,2.04,1009.4,14.03,23.92
Coimbatore,11.0168,76.9558,2024-05-12,22.166,8.952,0.3648,37.887,0.3539,33.46,65.66,10.49,0.0,1010.79,25.53,50.96
Coimbatore,11.0168,76.9558,2024-05-13,29.869,6.534,0.2461,31.676,0.2319,29.16,80.85,10.05,0.0,1011.13,22.76,39.05
Coimbatore,11.0168,76.9558,2024-05-14,14.897,6.82,0.3005,16.623,0.2282,30.78,69.42,11.19,0.0,1011.33,11.59,23.44
Coimbatore,11.0168,76.9558,2024-05-15,26.182,5.273,0.2938,33.953,0.2764,31.57,60.19,12.85,0.21,1006.26,17.77,36.37
Coimbatore,11.0168,76.9558,2024-05-16,26.668,3.243,0.2576,24.769,0.2655,33.99,84.15,10.91,0.12,1009.51,20.95,38.82
