city,latitude,longitude,date,NO2,SO2,CO,O3,AOD
Coimbatore,11.0168,76.9558,2024-03-16,35.216,10.037,0.4073,18.633,0.2372
Coimbatore,11.0168,76.9558,2024-03-17,29.495,11.553,0.5535,18.265,0.2138
Coimbatore,11.0168,76.9558,2024-03-18,29.121,6.328,0.4844,36.683,0.3679
Coimbatore,11.0168,76.9558,2024-03-19,35.743,10.604,0.4257,29.377,0.4149
Coimbatore,11.0168,76.9558,2024-03-20,27.635,8.427,0.5046,39.416,0.2928
Coimbatore,11.0168,76.9558,2024-03-21,22.646,10.519,0.3879,20.568,0.3101
Coimbatore,11.0168,76.9558,2024-03-22,25.461,4.669,0.2531,12.636,0.2596
Coimbatore,11.0168,76.9558,2024-03-23,28.067,9.391,0.3395,21.14,0.3037
Coimbatore,11.0168,76.9558,2024-03-24,23.294,7.196,0.2756,31.481,0.1626
Coimbatore,11.0168,76.9558,2024-03-25,39.457,10.706,0.348,29.754,0.3053
Coimbatore,11.0168,76.9558,2024-03-26,29.26,8.867,0.4056,23.305,0.3914
Coimbatore,11.0168,76.9558,2024-03-27,29.811,8.278,0.2683,21.494,0.3412
Coimbatore,11.0168,76.9558,2024-03-28,31.844,7.348,0.3967,32.592,0.2783
Coimbatore,11.0168,76.9558,2024-03-29,25.532,7.63,0.3123,25.985,0.2822
Coimbatore,11.0168,76.9558,2024-03-30,24.641,5.846,0.2373,20.049,0.3381
Coimbatore,11.0168,76.9558,2024-03-31,18.832,7.036,0.3456,11.933,0.2409
Coimbatore,11.0168,76.9558,2024-04-01,31.91,11.34,0.4341,29.61,0.3293
Coimbatore,11.0168,76.9558,2024-04-02,24.68,11.865,0.3913,23.191,0.3855
Coimbatore,11.0168,76.9558,2024-04-03,30.59,10.8,0.3856,39.217,0.3278
Coimbatore,11.0168,76.9558,2024-04-04,24.075,10.171,0.5337,34.175,0.2871
Coimbatore,11.0168,76.9558,2024-04-05,28.153,6.305,0.5723,39.78,0.343
Coimbatore,11.0168,76.9558,2024-04-06,22.614,8.119,0.4574,18.378,0.2965
Coimbatore,11.0168,76.9558,2024-04-07,29.535,5.655,0.4172,27.349,0.2696
Coimbatore,11.0168,76.9558,2024-04-08,28.273,6.274,0.4177,35.523,0.4162
Coimbatore,11.0168,76.9558,2024-04-09,27.906,7.932,0.2955,22.439,0.4127
Coimbatore,11.0168,76.9558,2024-04-10,26.02,9.828,0.383,36.636,0.3278
Coimbatore,11.0168,76.9558,2024-04-11,24.983,2.68,0.273,21.376,0.2891
Coimbatore,11.0168,76.9558,2024-04-12,29.333,8.586,0.2833,32.109,0.298
Coimbatore,11.0168,76.9558,2024-04-13,36.489,12.202,0.3089,25.735,0.1183
Coimbatore,11.0168,76.9558,2024-04-14,41.636,7.692,0.3021,32.954,0.4182
Coimbatore,11.0168,76.9558,2024-04-15,23.978,9.95,0.3545,30.078,0.2439
Coimbatore,11.0168,76.9558,2024-04-16,28.245,6.12,0.4604,32.658,0.2489
Coimbatore,11.0168,76.9558,2024-04-17,23.306,9.132,0.2934,36.775,0.1498
Coimbatore,11.0168,76.9558,2024-04-18,28.578,6.975,0.3292,31.175,0.1883
Coimbatore,11.0168,76.9558,2024-04-19,34.966,9.396,0.44,31.069,0.4443
Coimbatore,11.0168,76.9558,2024-04-20,28.258,9.175,0.246,30.811,0.2544
Coimbatore,11.0168,76.9558,2024-04-21,26.406,10.089,0.1747,32.27,0.3499
Coimbatore,11.0168,76.9558,2024-04-22,31.368,9.05,0.5118,16.661,0.2855
Coimbatore,11.0168,76.9558,2024-04-23,32.179,4.4,0.369,36.324,0.2808
Coimbatore,11.0168,76.9558,2024-04-24,20.825,8.242,0.3103,19.054,0.2546
Coimbatore,11.0168,76.9558,2024-04-25,24.989,11.883,0.2721,24.507,0.2567
Coimbatore,11.0168,76.9558,2024-04-26,18.934,2.087,0.4408,33.907,0.2249
Coimbatore,11.0168,76.9558,2024-04-27,19.706,5.288,0.2553,21.907,0.2414
Coimbatore,11.0168,76.9558,2024-04-28,15.823,3.092,0.4229,29.575,0.3679
Coimbatore,11.0168,76.9558,2024-04-29,25.054,5.266,0.3065,15.517,0.152
Coimbatore,11.0168,76.9558,2024-04-30,25.494,7.166,0.1968,27.399,0.392
Coimbatore,11.0168,76.9558,2024-05-01,32.166,7.292,0.3755,17.856,0.2431
Coimbatore,11.0168,76.9558,2024-05-02,15.977,8.869,0.2727,26.405,0.156
Coimbatore,11.0168,76.9558,2024-05-03,10.828,6.812,0.2798,27.916,0.1559
Coimbatore,11.0168,76.9558,2024-05-04,22.477,4.774,0.3289,37.921,0.1639
Coimbatore,11.0168,76.9558,2024-05-05,15.792,7.445,0.2968,20.155,0.1833
Coimbatore,11.0168,76.9558,2024-05-06,21.137,3.743,0.2374,33.126,0.2964
Coimbatore,11.0168,76.9558,2024-05-07,34.931,9.232,0.5029,30.848,0.1499
Coimbatore,11.0168,76.9558,2024-05-08,17.061,5.588,0.1611,16.487,0.1494
Coimbatore,11.0168,76.9558,2024-05-09,22.838,8.844,0.3347,37.702,0.306
Coimbatore,11.0168,76.9558,2024-05-10,20.098,7.972,0.3181,12.4,0.3427
Coimbatore,11.0168,76.9558,2024-05-11,18.809,5.346,0.1833,27.234,0.2696
Coimbatore,11.0168,76.9558,2024-05-12,22.166,8.952,0.3648,37.887,0.3539
Coimbatore,11.0168,76.9558,2024-05-13,29.869,6.534,0.2461,31.676,0.2319
Coimbatore,11.0168,76.9558,2024-05-14,14.897,6.82,0.3005,16.623,0.2282
Coimbatore,11.0168,76.9558,2024-05-15,26.182,5.273,0.2938,33.953,0.2764
Coimbatore,11.0168,76.9558,2024-05-16,26.668,3.243,0.2576,24.769,0.2655
Coimbatore,11.0168,76.9558,2024-05-17,18.721,5.862,0.3844,35.471,0.1223
Coimbatore,11.0168,76.9558,2024-05-18,17.578,6.803,0.2099,19.366,0.2433
Coimbatore,11.0168,76.9558,2024-05-19,25.252,9.241,0.2018,31.97,0.2496
Coimbatore,11.0168,76.9558,2024-05-20,19.105,8.936,0.3101,32.431,0.1776
Coimbatore,11.0168,76.9558,2024-05-21,11.076,3.539,0.1369,14.052,0.1949
Coimbatore,11.0168,76.9558,2024-05-22,23.131,4.893,0.2486,25.514,0.2177
Coimbatore,11.0168,76.9558,2024-05-23,24.537,7.168,0.429,33.498,0.2936
Coimbatore,11.0168,76.9558,2024-05-24,17.146,8.551,0.2512,31.591,0.2217
Coimbatore,11.0168,76.9558,2024-05-25,24.402,6.622,0.2941,32.339,0.2222
Coimbatore,11.0168,76.9558,2024-05-26,19.424,8.165,0.1934,39.552,0.1189
Coimbatore,11.0168,76.9558,2024-05-27,24.512,5.679,0.3086,25.479,0.1669
Coimbatore,11.0168,76.9558,2024-05-28,25.063,4.546,0.2986,25.554,0.134
Coimbatore,11.0168,76.9558,2024-05-29,13.764,4.877,0.2789,30.022,0.0677
Coimbatore,11.0168,76.9558,2024-05-30,23.903,9.373,0.3729,21.378,0.1993
Coimbatore,11.0168,76.9558,2024-05-31,20.15,7.541,0.2951,41.497,0.0263
Coimbatore,11.0168,76.9558,2024-06-01,27.045,5.158,0.2254,36.576,0.2603
Coimbatore,11.0168,76.9558,2024-06-02,14.261,2.351,0.05,35.48,0.2419
Coimbatore,11.0168,76.9558,2024-06-03,14.723,4.606,0.2595,23.191,0.2104
Coimbatore,11.0168,76.9558,2024-06-04,20.86,5.073,0.1629,27.223,0.224
Coimbatore,11.0168,76.9558,2024-06-05,19.413,6.8,0.278,29.458,0.2756
Coimbatore,11.0168,76.9558,2024-06-06,13.8,4.918,0.2372,28.282,0.2074
Coimbatore,11.0168,76.9558,2024-06-07,18.329,6.101,0.422,32.044,0.2932
Coimbatore,11.0168,76.9558,2024-06-08,18.904,10.934,0.363,33.157,0.2218
Coimbatore,11.0168,76.9558,2024-06-09,16.789,9.44,0.2717,21.906,0.2125
Coimbatore,11.0168,76.9558,2024-06-10,15.829,7.703,0.2171,10.132,0.2238
Coimbatore,11.0168,76.9558,2024-06-11,16.131,4.755,0.2764,18.964,0.2899
Coimbatore,11.0168,76.9558,2024-06-12,17.434,3.143,0.2109,30.538,0.2321
Coimbatore,11.0168,76.9558,2024-06-13,24.404,3.707,0.05,30.087,0.2265
Coimbatore,11.0168,76.9558,2024-06-14,15.352,3.751,0.1967,15.64,0.1631
Coimbatore,11.0168,76.9558,2024-06-15,19.942,4.086,0.189,37.543,0.1847
Coimbatore,11.0168,76.9558,2024-06-16,16.435,4.267,0.2402,22.042,0.2207
Coimbatore,11.0168,76.9558,2024-06-17,19.207,5.931,0.3155,33.785,0.1287
Coimbatore,11.0168,76.9558,2024-06-18,13.476,8.008,0.1894,22.331,0.196
Coimbatore,11.0168,76.9558,2024-06-19,19.023,0.5,0.4252,29.55,0.1977
Coimbatore,11.0168,76.9558,2024-06-20,12.057,2.631,0.1698,11.419,0.1568
Coimbatore,11.0168,76.9558,2024-06-21,14.563,7.05,0.1092,25.162,0.1735
Coimbatore,11.0168,76.9558,2024-06-22,18.117,6.25,0.1897,21.428,0.2802
Coimbatore,11.0168,76.9558,2024-06-23,15.434,2.007,0.1385,28.372,0.2102
Coimbatore,11.0168,76.9558,2024-06-24,11.207,5.826,0.1709,23.878,0.2735
Coimbatore,11.0168,76.9558,2024-06-25,27.999,10.423,0.3152,37.217,0.3445
Coimbatore,11.0168,76.9558,2024-06-26,7.49,9.837,0.38,29.129,0.2658
Coimbatore,11.0168,76.9558,2024-06-27,14.022,9.195,0.3318,24.301,0.1039
Coimbatore,11.0168,76.9558,2024-06-28,10.943,5.405,0.3424,29.297,0.24
Coimbatore,11.0168,76.9558,2024-06-29,14.973,3.408,0.3073,24.63,0.2736
Coimbatore,11.0168,76.9558,2024-06-30,20.939,7.393,0.0767,24.838,0.2993
Coimbatore,11.0168,76.9558,2024-07-01,29.985,1.384,0.3044,28.454,0.2394
Coimbatore,11.0168,76.9558,2024-07-02,10.292,3.503,0.1723,35.81,0.2785
Coimbatore,11.0168,76.9558,2024-07-03,16.225,6.629,0.2354,26.84,0.2129
Coimbatore,11.0168,76.9558,2024-07-04,6.234,1.312,0.2287,20.106,0.0737
Coimbatore,11.0168,76.9558,2024-07-05,22.326,4.697,0.2501,27.709,0.0821
Coimbatore,11.0168,76.9558,2024-07-06,17.222,6.46,0.1139,28.951,0.0697
Coimbatore,11.0168,76.9558,2024-07-07,20.048,5.526,0.0782,32.805,0.1585
Coimbatore,11.0168,76.9558,2024-07-08,17.786,4.249,0.2443,26.828,0.081
Coimbatore,11.0168,76.9558,2024-07-09,20.797,10.624,0.4789,21.452,0.2456
Coimbatore,11.0168,76.9558,2024-07-10,20.621,7.699,0.2487,35.724,0.1224
Coimbatore,11.0168,76.9558,2024-07-11,15.451,6.124,0.2035,35.905,0.3013
Coimbatore,11.0168,76.9558,2024-07-12,28.059,5.075,0.1195,26.098,0.2145
Coimbatore,11.0168,76.9558,2024-07-13,16.206,6.63,0.1786,26.027,0.1843
Coimbatore,11.0168,76.9558,2024-07-14,24.347,6.659,0.2039,25.958,0.1528
Coimbatore,11.0168,76.9558,2024-07-15,12.25,5.759,0.3485,23.194,0.2416
Coimbatore,11.0168,76.9558,2024-07-16,10.519,8.115,0.2235,17.833,0.2223
Coimbatore,11.0168,76.9558,2024-07-17,16.952,6.45,0.0597,23.531,0.1558
Coimbatore,11.0168,76.9558,2024-07-18,14.388,3.977,0.05,27.96,0.3008
Coimbatore,11.0168,76.9558,2024-07-19,21.308,10.412,0.3108,36.095,0.1587
Coimbatore,11.0168,76.9558,2024-07-20,20.46,6.312,0.2073,26.516,0.1121
Coimbatore,11.0168,76.9558,2024-07-21,18.196,6.33,0.2998,37.321,0.2153
Coimbatore,11.0168,76.9558,2024-07-22,21.769,5.388,0.176,33.718,0.2427
Coimbatore,11.0168,76.9558,2024-07-23,21.152,3.902,0.2162,28.226,0.0968
Coimbatore,11.0168,76.9558,2024-07-24,15.259,6.944,0.3148,41.004,0.1552
Coimbatore,11.0168,76.9558,2024-07-25,17.702,4.006,0.2596,16.844,0.0891
Coimbatore,11.0168,76.9558,2024-07-26,23.039,3.671,0.418,29.7,0.3063
Coimbatore,11.0168,76.9558,2024-07-27,21.237,6.976,0.2662,27.508,0.1729
Coimbatore,11.0168,76.9558,2024-07-28,15.122,10.434,0.1418,30.087,0.1648
Coimbatore,11.0168,76.9558,2024-07-29,12.746,5.509,0.3399,19.239,0.1481
Coimbatore,11.0168,76.9558,2024-07-30,10.962,4.359,0.1924,29.872,0.1297
Coimbatore,11.0168,76.9558,2024-07-31,11.024,7.335,0.1664,29.156,0.1872
Coimbatore,11.0168,76.9558,2024-08-01,20.146,8.526,0.2726,24.677,0.0869
Coimbatore,11.0168,76.9558,2024-08-02,15.389,0.723,0.1371,31.439,0.2449
Coimbatore,11.0168,76.9558,2024-08-03,14.924,5.62,0.2645,38.153,0.0337
Coimbatore,11.0168,76.9558,2024-08-04,19.479,9.168,0.1377,22.589,0.0489
Coimbatore,11.0168,76.9558,2024-08-05,17.273,4.623,0.2769,30.455,0.1483
Coimbatore,11.0168,76.9558,2024-08-06,14.42,7.663,0.2203,21.007,0.1827
Coimbatore,11.0168,76.9558,2024-08-07,11.037,5.352,0.1427,31.725,0.1792
Coimbatore,11.0168,76.9558,2024-08-08,8.107,3.925,0.1814,26.445,0.159
Coimbatore,11.0168,76.9558,2024-08-09,13.639,3.726,0.1919,30.648,0.1713
Coimbatore,11.0168,76.9558,2024-08-10,14.928,9.264,0.4373,29.786,0.2185
Coimbatore,11.0168,76.9558,2024-08-11,13.671,4.849,0.2078,20.274,0.1607
Coimbatore,11.0168,76.9558,2024-08-12,25.721,5.306,0.2463,25.084,0.2737
Coimbatore,11.0168,76.9558,2024-08-13,20.615,4.454,0.2269,26.453,0.2792
Coimbatore,11.0168,76.9558,2024-08-14,19.26,8.155,0.3624,39.157,0.248
Coimbatore,11.0168,76.9558,2024-08-15,13.02,8.562,0.2942,24.439,0.2282
Coimbatore,11.0168,76.9558,2024-08-16,7.631,4.88,0.2092,26.599,0.2858
Coimbatore,11.0168,76.9558,2024-08-17,22.596,6.469,0.5309,25.665,0.2108
Coimbatore,11.0168,76.9558,2024-08-18,9.746,9.569,0.2842,24.429,0.2875
Coimbatore,11.0168,76.9558,2024-08-19,11.294,6.068,0.3422,28.109,0.261
Coimbatore,11.0168,76.9558,2024-08-20,22.259,8.198,0.3187,30.253,0.1404
Coimbatore,11.0168,76.9558,2024-08-21,18.198,3.059,0.2435,36.702,0.2597
Coimbatore,11.0168,76.9558,2024-08-22,30.401,5.649,0.2792,27.39,0.2726
Coimbatore,11.0168,76.9558,2024-08-23,18.554,5.833,0.1985,31.598,0.1402
Coimbatore,11.0168,76.9558,2024-08-24,17.41,8.001,0.2857,29.708,0.1437
Coimbatore,11.0168,76.9558,2024-08-25,9.913,4.102,0.2952,37.304,0.2003
Coimbatore,11.0168,76.9558,2024-08-26,21.533,5.906,0.2681,21.689,0.2421
Coimbatore,11.0168,76.9558,2024-08-27,18.184,0.598,0.4164,36.183,0.1044
Madurai,9.9252,78.1198,2024-01-01,41.821,9.882,0.4443,32.542,0.4031
Madurai,9.9252,78.1198,2024-01-02,29.518,10.837,0.4018,31.191,0.4637
Madurai,9.9252,78.1198,2024-01-03,31.161,10.247,0.5257,24.543,0.3187
Madurai,9.9252,78.1198,2024-01-04,27.487,13.365,0.4452,18.078,0.3749
Madurai,9.9252,78.1198,2024-01-05,31.661,11.067,0.5396,25.559,0.3799
Madurai,9.9252,78.1198,2024-01-06,42.187,10.902,0.3948,29.157,0.4013
Madurai,9.9252,78.1198,2024-01-07,43.268,9.78,0.4457,23.046,0.3126
Madurai,9.9252,78.1198,2024-01-08,40.534,12.024,0.5572,34.217,0.5769
Madurai,9.9252,78.1198,2024-01-09,37.305,13.022,0.5875,19.802,0.4191
Madurai,9.9252,78.1198,2024-01-10,37.617,8.993,0.6025,26.204,0.4491
Madurai,9.9252,78.1198,2024-01-11,31.673,9.592,0.5284,17.257,0.4106
Madurai,9.9252,78.1198,2024-01-12,39.134,20.866,0.3913,29.823,0.3537
Madurai,9.9252,78.1198,2024-01-13,35.946,13.232,0.5313,26.039,0.5763
Madurai,9.9252,78.1198,2024-01-14,50.202,13.948,0.5123,14.028,0.5251
Madurai,9.9252,78.1198,2024-01-15,37.342,9.257,0.3342,22.821,0.3623
Madurai,9.9252,78.1198,2024-01-16,49.688,9.125,0.4577,33.473,0.3657
Madurai,9.9252,78.1198,2024-01-17,30.407,7.833,0.4421,16.724,0.4079
Madurai,9.9252,78.1198,2024-01-18,35.685,7.769,0.4302,22.176,0.3668
Madurai,9.9252,78.1198,2024-01-19,37.114,9.954,0.6338,25.466,0.5048
Madurai,9.9252,78.1198,2024-01-20,37.385,8.549,0.3722,11.025,0.3215
Madurai,9.9252,78.1198,2024-01-21,34.472,9.688,0.4921,21.568,0.1937
Madurai,9.9252,78.1198,2024-01-22,39.076,15.45,0.6145,41.474,0.5324
Madurai,9.9252,78.1198,2024-01-23,33.983,15.468,0.5726,33.257,0.4531
Madurai,9.9252,78.1198,2024-01-24,44.557,11.314,0.5189,31.531,0.2883
Madurai,9.9252,78.1198,2024-01-25,34.366,9.961,0.3317,25.209,0.3977
Madurai,9.9252,78.1198,2024-01-26,37.21,13.38,0.5712,40.563,0.3748
Madurai,9.9252,78.1198,2024-01-27,43.855,11.019,0.5823,28.97,0.5792
Madurai,9.9252,78.1198,2024-01-28,31.963,13.156,0.5539,34.244,0.5155
Madurai,9.9252,78.1198,2024-01-29,43.046,14.486,0.443,30.567,0.3456
Madurai,9.9252,78.1198,2024-01-30,29.145,8.197,0.4315,14.314,0.344
Madurai,9.9252,78.1198,2024-01-31,41.923,14.862,0.5517,29.067,0.5779
Madurai,9.9252,78.1198,2024-02-01,34.461,10.29,0.3597,22.539,0.3734
Madurai,9.9252,78.1198,2024-02-02,43.156,14.334,0.6326,27.116,0.5935
Madurai,9.9252,78.1198,2024-02-03,32.99,14.585,0.6001,37.631,0.3991
Madurai,9.9252,78.1198,2024-02-04,50.601,12.636,0.6504,40.363,0.5974
Madurai,9.9252,78.1198,2024-02-05,40.663,8.582,0.5536,28.286,0.4485
Madurai,9.9252,78.1198,2024-02-06,27.997,8.554,0.4244,22.112,0.3903
Madurai,9.9252,78.1198,2024-02-07,40.419,9.436,0.5208,28.644,0.3603
Madurai,9.9252,78.1198,2024-02-08,40.992,16.249,0.5766,42.572,0.4074
Madurai,9.9252,78.1198,2024-02-09,31.753,11.814,0.4704,34.516,0.5224
Madurai,9.9252,78.1198,2024-02-10,35.49,8.121,0.3582,23.898,0.3577
Madurai,9.9252,78.1198,2024-02-11,54.662,12.552,0.4531,40.278,0.539
Madurai,9.9252,78.1198,2024-02-12,30.84,11.491,0.372,27.331,0.4557
Madurai,9.9252,78.1198,2024-02-13,37.401,9.547,0.5039,24.231,0.3042
Madurai,9.9252,78.1198,2024-02-14,38.316,8.948,0.7346,29.715,0.3897
Madurai,9.9252,78.1198,2024-02-15,43.742,12.71,0.3909,18.135,0.3241
Madurai,9.9252,78.1198,2024-02-16,24.474,9.842,0.4901,33.365,0.3738
Madurai,9.9252,78.1198,2024-02-17,36.094,7.691,0.3988,19.246,0.3544
Madurai,9.9252,78.1198,2024-02-18,28.01,9.356,0.4573,18.03,0.2679
Madurai,9.9252,78.1198,2024-02-19,32.671,16.285,0.4499,23.962,0.4776
Madurai,9.9252,78.1198,2024-02-20,32.161,8.101,0.3713,34.12,0.3321
Madurai,9.9252,78.1198,2024-02-21,29.537,12.41,0.4883,22.916,0.3661
Madurai,9.9252,78.1198,2024-02-22,37.158,10.579,0.3878,23.511,0.3821
Madurai,9.9252,78.1198,2024-02-23,44.561,11.13,0.4899,23.05,0.49
Madurai,9.9252,78.1198,2024-02-24,32.849,7.988,0.3414,21.358,0.3002
Madurai,9.9252,78.1198,2024-02-25,36.268,14.876,0.4638,45.603,0.3873
Madurai,9.9252,78.1198,2024-02-26,39.571,11.908,0.5223,18.432,0.3555
Madurai,9.9252,78.1198,2024-02-27,32.313,9.67,0.3939,21.423,0.2989
Madurai,9.9252,78.1198,2024-02-28,33.088,10.91,0.4805,23.985,0.4672
Madurai,9.9252,78.1198,2024-02-29,24.927,11.481,0.2685,11.342,0.2103
Madurai,9.9252,78.1198,2024-03-01,22.082,9.046,0.4324,24.694,0.3596
Madurai,9.9252,78.1198,2024-03-02,38.258,16.678,0.4024,26.51,0.4142
Madurai,9.9252,78.1198,2024-03-03,26.08,5.911,0.3245,16.554,0.3357
Madurai,9.9252,78.1198,2024-03-04,33.058,12.591,0.5238,39.071,0.3346
Madurai,9.9252,78.1198,2024-03-05,34.811,9.973,0.3845,17.068,0.2713
Madurai,9.9252,78.1198,2024-03-06,36.399,11.054,0.3041,21.051,0.3291
Madurai,9.9252,78.1198,2024-03-07,25.383,6.145,0.418,24.477,0.2413
Madurai,9.9252,78.1198,2024-03-08,26.301,6.66,0.3361,17.284,0.3852
Madurai,9.9252,78.1198,2024-03-09,31.897,7.647,0.3651,25.809,0.2788
Madurai,9.9252,78.1198,2024-03-10,32.127,11.37,0.548,35.037,0.2576
Madurai,9.9252,78.1198,2024-03-11,30.472,12.745,0.4456,27.143,0.4085
Madurai,9.9252,78.1198,2024-03-12,36.961,8.739,0.6606,26.85,0.4495
Madurai,9.9252,78.1198,2024-03-13,33.989,11.579,0.451,19.138,0.2943
Madurai,9.9252,78.1198,2024-03-14,30.853,9.281,0.4988,32.309,0.3686
Madurai,9.9252,78.1198,2024-03-15,37.145,14.394,0.593,24.476,0.4499
Madurai,9.9252,78.1198,2024-03-16,24.803,8.292,0.3337,13.841,0.2404
Madurai,9.9252,78.1198,2024-03-17,28.944,9.148,0.4203,33.802,0.3137
Madurai,9.9252,78.1198,2024-03-18,17.025,7.313,0.3138,12.332,0.2397
Madurai,9.9252,78.1198,2024-03-19,38.348,9.146,0.3722,29.066,0.2356
Madurai,9.9252,78.1198,2024-03-20,35.624,9.825,0.5453,30.12,0.3194
Madurai,9.9252,78.1198,2024-03-21,19.312,11.775,0.3848,25.837,0.424
Madurai,9.9252,78.1198,2024-03-22,39.177,8.218,0.6657,34.19,0.3803
Madurai,9.9252,78.1198,2024-03-23,18.344,6.962,0.3794,32.131,0.3372
Madurai,9.9252,78.1198,2024-03-24,26.471,9.738,0.3002,22.371,0.3139
Madurai,9.9252,78.1198,2024-03-25,28.002,12.918,0.4791,30.437,0.3438
Madurai,9.9252,78.1198,2024-03-26,32.609,8.163,0.3857,27.125,0.2549
Madurai,9.9252,78.1198,2024-03-27,35.725,10.76,0.393,30.566,0.3681
Madurai,9.9252,78.1198,2024-03-28,24.631,7.168,0.4384,22.363,0.2144
Madurai,9.9252,78.1198,2024-03-29,40.255,8.332,0.4014,38.232,0.3687
Madurai,9.9252,78.1198,2024-03-30,33.742,13.865,0.6306,41.854,0.4205
Madurai,9.9252,78.1198,2024-03-31,37.846,10.966,0.2356,25.642,0.4484
Madurai,9.9252,78.1198,2024-04-01,26.902,10.968,0.4666,32.434,0.3637
Madurai,9.9252,78.1198,2024-04-02,22.054,6.676,0.402,21.084,0.2814
Madurai,9.9252,78.1198,2024-04-03,33.303,14.137,0.4435,33.244,0.33
Madurai,9.9252,78.1198,2024-04-04,31.397,11.176,0.4955,16.407,0.2959
Madurai,9.9252,78.1198,2024-04-05,33.45,10.82,0.4433,35.593,0.3403
Madurai,9.9252,78.1198,2024-04-06,33.842,14.677,0.3553,36.203,0.3738
Madurai,9.9252,78.1198,2024-04-07,27.261,8.245,0.3683,19.029,0.3004
Madurai,9.9252,78.1198,2024-04-08,16.273,7.015,0.2738,29.769,0.3438
Madurai,9.9252,78.1198,2024-04-09,23.362,7.208,0.2992,24.332,0.2191
Madurai,9.9252,78.1198,2024-04-10,25.2,7.264,0.3275,35.575,0.2403
Madurai,9.9252,78.1198,2024-04-11,21.145,7.867,0.2223,23.486,0.376
Madurai,9.9252,78.1198,2024-04-12,,,0.5852,41.357,0.3174
Madurai,9.9252,78.1198,2024-04-13,19.599,8.401,0.2779,21.122,0.1662
Madurai,9.9252,78.1198,2024-04-14,14.677,7.204,0.2699,16.035,0.2516
Madurai,9.9252,78.1198,2024-04-15,20.019,7.976,0.2445,29.856,0.2853
Madurai,9.9252,78.1198,2024-04-16,20.558,4.072,0.4398,20.521,0.348
Madurai,9.9252,78.1198,2024-04-17,24.799,9.868,0.3336,15.263,0.2188
Madurai,9.9252,78.1198,2024-04-18,27.798,10.721,0.4295,36.739,0.2787
Madurai,9.9252,78.1198,2024-04-19,25.342,3.864,0.3517,19.455,0.2748
Madurai,9.9252,78.1198,2024-04-20,36.15,14.04,0.3861,34.082,0.319
Madurai,9.9252,78.1198,2024-04-21,30.466,6.319,0.365,38.202,0.3762
Madurai,9.9252,78.1198,2024-04-22,37.779,12.019,0.4322,36.177,0.2922
Madurai,9.9252,78.1198,2024-04-23,26.115,11.885,0.495,23.029,0.4167
Madurai,9.9252,78.1198,2024-04-24,27.022,10.589,0.4636,39.791,0.4197
Madurai,9.9252,78.1198,2024-04-25,26.881,7.911,0.2833,33.454,0.283
Madurai,9.9252,78.1198,2024-04-26,20.841,6.14,0.4004,19.516,0.2603
Madurai,9.9252,78.1198,2024-04-27,15.191,9.714,0.3181,24.6,0.3021
Madurai,9.9252,78.1198,2024-04-28,22.551,7.991,0.1898,22.334,0.2764
Madurai,9.9252,78.1198,2024-04-29,33.434,7.882,0.4296,33.655,0.257
Madurai,9.9252,78.1198,2024-04-30,25.881,7.928,0.3772,26.568,0.3551
Madurai,9.9252,78.1198,2024-05-01,18.481,4.221,0.2739,29.154,0.2272
Madurai,9.9252,78.1198,2024-05-02,22.304,5.223,0.2632,15.572,0.2713
Madurai,9.9252,78.1198,2024-05-03,15.527,4.705,0.3538,20.145,0.2815
Madurai,9.9252,78.1198,2024-05-04,22.835,9.905,0.1768,25.582,0.2993
Madurai,9.9252,78.1198,2024-05-05,25.612,6.165,0.2775,22.716,0.3496
Madurai,9.9252,78.1198,2024-05-06,30.002,2.959,0.3417,30.167,0.3014
Madurai,9.9252,78.1198,2024-05-07,27.009,6.436,0.2297,18.015,0.3697
Madurai,9.9252,78.1198,2024-05-08,16.415,7.251,0.478,26.051,0.338
Madurai,9.9252,78.1198,2024-05-09,42.113,4.7,0.385,54.064,0.2926
Madurai,9.9252,78.1198,2024-05-10,32.479,9.286,0.5507,38.357,0.2522
Madurai,9.9252,78.1198,2024-05-11,28.766,4.761,0.2904,20.86,0.1759
Madurai,9.9252,78.1198,2024-05-12,34.246,10.829,0.3705,41.373,0.3654
Madurai,9.9252,78.1198,2024-05-13,22.58,6.145,0.294,33.77,0.2321
Madurai,9.9252,78.1198,2024-05-14,30.815,9.164,0.3941,31.775,0.2541
Madurai,9.9252,78.1198,2024-05-15,24.621,7.955,0.277,36.114,0.3281
Madurai,9.9252,78.1198,2024-05-16,38.413,9.065,0.3253,28.76,0.3348
Madurai,9.9252,78.1198,2024-05-17,26.61,10.098,0.2828,31.29,0.1615
Madurai,9.9252,78.1198,2024-05-18,16.154,6.843,0.2585,20.396,0.163
Madurai,9.9252,78.1198,2024-05-19,7.377,9.654,0.4493,21.832,0.1907
Madurai,9.9252,78.1198,2024-05-20,25.145,6.91,0.1461,27.38,0.2124
Madurai,9.9252,78.1198,2024-05-21,16.344,10.777,0.3049,34.412,0.2868
Madurai,9.9252,78.1198,2024-05-22,22.151,8.057,0.2158,22.544,0.1606
Madurai,9.9252,78.1198,2024-05-23,25.907,8.982,0.3501,27.097,0.2129
Madurai,9.9252,78.1198,2024-05-24,28.526,11.64,0.297,21.687,0.2316
Madurai,9.9252,78.1198,2024-05-25,25.824,8.444,0.3501,34.406,0.2824
